step,mean
23904,26.9
23905,17.1
23906,17.6
23907,19.9
23908,12.5
23909,17.5
23910,16.2
23911,18.7
23912,21.1
23913,7.2
23914,7.3
23915,8.8
23916,10.6
23917,9.2
23918,7.3
23919,7.3
23920,21.1
23921,20.9
23922,20.7
23923,24.9
23924,25.1
23925,18.8
23926,20.2
23927,20.0
23928,18.6
23929,19.1
23930,20.2
23931,26.6
23932,25.4
23933,24.4
23934,24.6
23935,12.1
23936,19.1
23937,13.8
23938,22.4
23939,22.3
23940,19.8
23941,18.8
23942,17.3
23943,22.5
23944,23.2
23945,25.9
23946,29.2
23947,27.1
23948,34.4
23949,40.2
23950,31.2
23951,15.2
23952,15.1
23953,8.0
23954,13.1
23955,12.9
23956,13.2
23957,12.9
23958,12.7
23959,7.6
23960,10.4
23961,13.9
23962,19.7
23963,17.8
23964,18.1
23965,17.9
23966,16.2
23967,15.4
23968,15.3
23969,14.7
23970,13.2
23971,13.4
23972,14.8
23973,18.8
23974,21.1
23975,22.2
23976,25.0
23977,25.1
23978,21.5
23979,23.4
23980,28.4
23981,28.6
23982,13.0
23983,12.0
23984,10.4
23985,12.4
23986,10.1
23987,19.8
23988,19.4
23989,15.8
23990,16.9
23991,17.1
23992,20.7
23993,21.8
23994,23.2
23995,18.5
23996,8.9
23997,8.8
23998,27.4
23999,9.5
24000,8.1
24001,9.4
24002,13.2
24003,13.2
24004,13.0
24005,12.8
24006,24.0
24007,22.9
24008,22.6
24009,22.8
24010,22.8
24011,22.8
24012,22.4
24013,20.6
24014,22.3
24015,21.4
24016,13.8
24017,14.0
24018,14.0
24019,14.6
24020,14.2
24021,13.9
24022,14.5
24023,14.1
24024,14.1
24025,24.6
24026,36.0
24027,31.7
24028,33.4
24029,32.4
24030,29.9
24031,15.6
24032,15.4
24033,7.0
24034,12.3
24035,12.2
24036,12.3
24037,8.3
24038,10.1
24039,8.9
24040,20.6
24041,7.0
24042,9.1
24043,8.8
24044,7.0
24045,7.1
24046,8.3
24047,18.5
24048,18.5
24049,21.9
24050,26.6
24051,33.1
24052,24.2
24053,24.6
24054,26.7
24055,8.2
24056,8.3
24057,8.5
24058,7.1
24059,23.8
24060,24.1
24061,22.9
24062,23.9
24063,23.9
24064,23.6
24065,23.6
24066,22.6
24067,22.4
24068,22.4
24069,24.2
24070,17.1
24071,13.5
24072,21.8
24073,21.4
24074,31.6
24075,18.8
24076,32.6
24077,25.3
24078,18.3
24079,6.0
24080,22.2
24081,23.6
24082,22.7
24083,22.7
24084,22.6
24085,23.9
24086,23.5
24087,34.9
24088,34.4
24089,34.6
24090,33.7
24091,15.6
24092,17.0
24093,16.7
24094,19.1
24095,15.4
24096,16.1
24097,15.4
24098,21.2
24099,22.0
24100,21.9
24101,22.7
24102,22.7
24103,14.8
24104,14.8
24105,14.8
24106,14.8
24107,24.6
24108,24.1
24109,21.0
24110,29.2
24111,37.0
24112,32.6
24113,22.2
24114,7.8
24115,10.5
24116,11.3
24117,4.7
24118,20.4
24119,18.2
24120,16.0
24121,17.1
24122,17.5
24123,18.1
24124,17.8
24125,20.5
24126,25.8
24127,33.7
24128,35.6
24129,18.1
24130,12.8
24131,7.6
24132,7.8
24133,7.8
24134,4.9
24135,19.2
24136,18.6
24137,23.4
24138,18.4
24139,17.0
24140,23.3
24141,22.9
24142,23.8
24143,22.5
24144,23.4
24145,23.1
24146,23.0
24147,14.2
24148,13.7
24149,13.5
24150,14.0
24151,14.1
24152,13.8
24153,13.5
24154,12.6
24155,22.7
24156,27.6
24157,36.1
24158,20.9
24159,30.9
24160,26.3
24161,10.7
24162,17.3
24163,8.6
24164,17.7
24165,23.8
24166,24.1
24167,24.1
24168,23.9
24169,23.9
24170,31.9
24171,17.1
24172,23.3
24173,35.3
24174,36.3
24175,35.1
24176,16.2
24177,14.4
24178,22.0
24179,20.2
24180,17.8
24181,17.5
24182,18.2
24183,17.5
24184,17.5
24185,18.0
24186,18.6
24187,18.4
24188,17.4
24189,18.1
24190,23.1
24191,15.5
24192,20.4
24193,15.5
24194,14.9
24195,24.6
24196,26.5
24197,32.2
24198,31.2
24199,29.3
24200,17.2
24201,6.3
24202,16.5
24203,16.6
24204,20.9
24205,17.8
24206,17.2
24207,14.5
24208,18.0
24209,20.8
24210,13.0
24211,11.1
24212,26.2
24213,27.2
24214,7.0
24215,8.3
24216,6.6
24217,8.1
24218,14.7
24219,13.2
24220,16.4
24221,6.5
24222,18.9
24223,14.8
24224,15.1
24225,14.7
24226,14.2
24227,16.4
24228,22.7
24229,22.1
24230,22.2
24231,22.7
24232,15.8
24233,15.8
24234,26.5
24235,26.6
24236,18.4
24237,13.7
24238,11.8
24239,36.1
24240,36.0
24241,21.2
24242,14.5
24243,16.7
24244,21.6
24245,22.1
24246,22.7
24247,22.4
24248,22.6
24249,23.9
24250,23.9
24251,32.6
24252,21.1
24253,27.9
24254,35.5
24255,33.9
24256,33.6
24257,17.0
24258,13.0
24259,17.3
24260,16.8
24261,22.8
24262,22.9
24263,22.3
24264,22.2
24265,20.9
24266,21.6
24267,22.3
24268,22.3
24269,22.3
24270,22.8
24271,22.4
24272,19.8
24273,19.6
24274,28.1
24275,28.4
24276,24.7
24277,14.3
24278,9.0
24279,10.6
24280,8.7
24281,6.0
24282,10.5
24283,9.6
24284,8.2
24285,22.6
24286,15.2
24287,13.1
24288,14.9
24289,15.0
24290,9.4
24291,8.2
24292,8.4
24293,14.4
24294,16.6
24295,30.6
24296,35.2
24297,34.8
24298,35.4
24299,35.5
24300,26.1
24301,11.2
24302,11.0
24303,9.8
24304,13.1
24305,18.2
24306,20.1
24307,21.0
24308,21.1
24309,17.2
24310,18.9
24311,20.1
24312,23.8
24313,20.2
24314,10.0
24315,7.9
24316,7.6
24317,8.9
24318,8.9
24319,12.0
24320,14.7
24321,10.8
24322,16.7
24323,23.1
24324,33.6
24325,34.2
24326,35.5
24327,35.5
24328,29.1
24329,16.9
24330,13.8
24331,22.9
24332,23.7
24333,26.5
24334,21.6
24335,19.6
24336,21.4
24337,16.5
24338,15.3
24339,36.1
24340,32.7
24341,30.2
24342,34.2
24343,31.1
24344,18.1
24345,3.3
24346,14.6
24347,10.2
24348,23.4
24349,23.6
24350,22.4
24351,22.8
24352,22.9
24353,23.9
24354,23.9
24355,23.1
24356,22.4
24357,22.4
24358,17.5
24359,18.4
24360,17.9
24361,22.9
24362,26.2
24363,27.2
24364,31.4
24365,18.8
24366,9.1
24367,9.6
24368,3.0
24369,10.0
24370,13.0
24371,14.5
24372,15.5
24373,19.6
24374,15.8
24375,15.2
24376,15.0
24377,15.0
24378,15.1
24379,29.5
24380,14.2
24381,14.1
24382,13.8
24383,14.0
24384,11.0
24385,16.2
24386,7.5
24387,23.5
24388,22.3
24389,22.4
24390,22.0
24391,21.8
24392,21.9
24393,21.0
24394,18.6
24395,21.9
24396,21.9
24397,22.4
24398,14.5
24399,14.2
24400,15.3
24401,21.6
24402,23.5
24403,28.6
24404,35.0
24405,31.8
24406,32.4
24407,21.3
24408,16.4
24409,17.8
24410,15.4
24411,13.6
24412,11.5
24413,17.1
24414,13.0
24415,15.0
24416,17.1
24417,21.9
24418,25.9
24419,32.4
24420,31.4
24421,22.1
24422,20.9
24423,30.2
24424,24.2
24425,9.6
24426,10.1
24427,6.6
24428,22.7
24429,22.8
24430,22.3
24431,22.7
24432,7.5
24433,9.0
24434,8.2
24435,8.4
24436,8.5
24437,22.4
24438,21.4
24439,15.4
24440,7.0
24441,7.2
24442,15.2
24443,14.6
24444,14.8
24445,14.2
24446,15.2
24447,22.2
24448,22.6
24449,31.1
24450,32.6
24451,30.0
24452,34.6
24453,34.8
24454,22.9
24455,16.7
24456,2.7
24457,17.1
24458,18.9
24459,21.6
24460,21.6
24461,21.5
24462,22.1
24463,22.4
24464,26.8
24465,37.0
24466,36.0
24467,35.4
24468,21.4
24469,8.2
24470,15.8
24471,7.8
24472,20.5
24473,22.3
24474,23.7
24475,22.6
24476,18.2
24477,15.7
24478,21.6
24479,22.6
24480,22.9
24481,23.8
24482,19.6
24483,18.6
24484,12.7
24485,11.2
24486,10.4
24487,17.8
24488,23.2
24489,28.5
24490,29.9
24491,24.1
24492,22.9
24493,15.9
24494,10.8
24495,13.5
24496,26.3
24497,21.1
24498,21.0
24499,10.2
24500,10.3
24501,9.2
24502,9.3
24503,9.7
24504,14.3
24505,22.6
24506,29.0
24507,31.2
24508,26.6
24509,17.9
24510,33.8
24511,33.6
24512,35.4
24513,23.1
24514,17.0
24515,34.9
24516,32.2
24517,31.5
24518,15.4
24519,15.2
24520,15.2
24521,15.4
24522,30.2
24523,30.3
24524,30.2
24525,30.6
24526,34.5
24527,22.7
24528,14.1
24529,14.3
24530,13.9
24531,14.0
24532,15.0
24533,15.0
24534,28.0
24535,24.1
24536,23.1
24537,21.7
24538,22.6
24539,22.4
24540,27.4
24541,31.9
24542,20.8
24543,13.2
24544,13.0
24545,13.4
24546,6.1
24547,8.1
24548,7.8
24549,14.7
24550,13.2
24551,30.6
24552,30.2
24553,30.9
24554,31.3
24555,30.0
24556,23.0
24557,17.1
24558,34.4
24559,31.3
24560,15.9
24561,15.8
24562,15.8
24563,17.8
24564,14.2
24565,28.1
24566,25.7
24567,25.4
24568,21.6
24569,22.8
24570,28.8
24571,23.3
24572,11.4
24573,12.8
24574,25.7
24575,22.6
24576,25.8
24577,21.3
24578,22.4
24579,17.4
24580,17.1
24581,17.2
24582,17.5
24583,12.2
24584,13.3
24585,29.1
24586,28.2
24587,27.6
24588,17.1
24589,16.6
24590,24.6
24591,23.6
24592,10.0
24593,9.6
24594,9.8
24595,27.7
24596,22.8
24597,23.8
24598,24.6
24599,23.4
24600,30.6
24601,29.4
24602,13.9
24603,14.2
24604,7.1
24605,8.5
24606,8.1
24607,8.1
24608,17.4
24609,18.6
24610,19.1
24611,17.6
24612,29.8
24613,30.7
24614,30.4
24615,25.9
24616,24.8
24617,27.1
24618,25.0
24619,23.4
24620,27.3
24621,7.4
24622,7.5
24623,6.9
24624,4.2
24625,9.2
24626,8.0
24627,8.3
24628,7.8
24629,7.5
24630,6.9
24631,15.4
24632,15.8
24633,27.9
24634,26.3
24635,25.7
24636,19.1
24637,26.4
24638,17.9
24639,25.9
24640,22.5
24641,19.8
24642,26.2
24643,22.0
24644,32.1
24645,33.7
24646,35.0
24647,18.2
24648,20.5
24649,33.1
24650,31.8
24651,32.1
24652,32.6
24653,32.1
24654,34.5
24655,34.2
24656,35.1
24657,24.1
24658,28.0
24659,33.0
24660,31.9
24661,30.9
24662,31.2
24663,24.6
24664,17.0
24665,19.1
24666,30.9
24667,17.2
24668,16.8
24669,14.1
24670,19.8
24671,25.2
24672,31.6
24673,31.2
24674,30.6
24675,32.4
24676,31.7
24677,31.0
24678,32.8
24679,31.7
24680,33.3
24681,33.4
24682,24.1
24683,26.4
24684,31.2
24685,34.1
24686,33.1
24687,34.1
24688,28.7
24689,25.9
24690,17.0
24691,33.0
24692,24.4
24693,15.8
24694,25.9
24695,29.3
24696,28.2
24697,28.1
24698,28.1
24699,27.8
24700,28.2
24701,28.4
24702,12.8
24703,11.7
24704,11.6
24705,11.9
24706,11.9
24707,11.9
24708,11.9
24709,11.9
24710,11.9
24711,11.9
24712,11.9
24713,11.9
24714,11.9
24715,11.9
24716,11.9
24717,11.9
24718,11.9
24719,22.9
24720,22.9
24721,22.9
24722,22.9
24723,35.4
24724,34.1
24725,22.7
24726,14.5
24727,14.1
24728,18.9
24729,21.1
24730,32.6
24731,30.8
24732,31.1
24733,31.1
24734,30.0
24735,32.8
24736,34.4
24737,16.6
24738,15.8
24739,35.5
24740,32.0
24741,21.2
24742,19.4
24743,36.0
24744,29.6
24745,33.5
24746,31.8
24747,28.5
24748,31.8
24749,33.0
24750,22.4
24751,33.8
24752,33.1
24753,13.5
24754,13.2
24755,22.1
24756,18.2
24757,22.7
24758,17.0
24759,16.8
24760,30.6
24761,31.6
24762,31.2
24763,35.5
24764,34.2
24765,35.4
24766,32.6
24767,30.9
24768,31.6
24769,30.3
24770,33.4
24771,33.5
24772,21.1
24773,21.0
24774,21.0
24775,21.0
24776,21.0
24777,26.1
24778,14.1
24779,14.0
24780,14.4
24781,13.7
24782,11.2
24783,22.8
24784,23.5
24785,23.5
24786,23.2
24787,23.9
24788,18.2
24789,27.9
24790,30.6
24791,27.2
24792,19.5
24793,23.4
24794,10.0
24795,9.8
24796,13.1
24797,21.6
24798,20.3
24799,17.4
24800,23.8
24801,30.5
24802,32.2
24803,30.3
24804,30.3
24805,29.4
24806,28.9
24807,14.8
24808,14.3
24809,14.9
24810,14.9
24811,19.2
24812,30.2
24813,31.4
24814,27.5
24815,26.3
24816,29.8
24817,32.0
24818,22.6
24819,17.1
24820,34.4
24821,20.9
24822,32.7
24823,31.4
24824,32.0
24825,32.4
24826,31.4
24827,27.6
24828,16.4
24829,16.2
24830,13.1
24831,15.2
24832,15.1
24833,33.3
24834,33.1
24835,32.8
24836,30.1
24837,30.6
24838,33.7
24839,30.3
24840,29.3
24841,30.0
24842,30.9
24843,38.4
24844,37.5
24845,30.7
24846,11.9
24847,33.6
24848,22.6
24849,16.0
24850,34.4
24851,19.8
24852,20.1
24853,15.2
24854,15.2
24855,15.2
24856,28.0
24857,30.4
24858,28.4
24859,28.4
24860,25.9
24861,27.0
24862,23.4
24863,28.6
24864,9.2
24865,9.2
24866,6.3
24867,8.7
24868,7.3
24869,8.2
24870,7.2
24871,7.6
24872,29.6
24873,27.4
24874,25.2
24875,31.0
24876,30.8
24877,21.4
24878,6.2
24879,5.8
24880,6.0
24881,6.0
24882,23.5
24883,22.6
24884,22.7
24885,30.2
24886,31.8
24887,30.5
24888,31.5
24889,29.9
24890,30.6
24891,30.1
24892,30.4
24893,29.5
24894,15.2
24895,15.0
24896,15.1
24897,28.2
24898,30.5
24899,24.3
24900,30.3
24901,29.0
24902,30.0
24903,26.2
24904,18.6
24905,15.0
24906,22.9
24907,22.3
24908,31.9
24909,31.2
24910,31.9
24911,31.3
24912,28.8
24913,32.5
24914,32.1
24915,36.0
24916,12.6
24917,12.3
24918,12.4
24919,10.1
24920,21.6
24921,15.5
24922,15.0
24923,18.5
24924,31.1
24925,29.7
24926,29.8
24927,29.7
24928,29.6
24929,26.0
24930,26.2
24931,25.5
24932,24.8
24933,24.9
24934,26.0
24935,26.3
24936,25.2
24937,25.3
24938,25.3
24939,26.2
24940,29.3
24941,29.0
24942,28.0
24943,22.6
24944,22.7
24945,18.1
24946,23.9
24947,22.9
24948,19.5
24949,11.3
24950,16.7
24951,33.6
24952,33.6
24953,33.6
24954,34.3
24955,33.6
24956,33.6
24957,33.5
24958,33.7
24959,33.7
24960,33.7
24961,34.6
24962,33.6
24963,33.6
24964,32.8
24965,12.4
24966,12.8
24967,30.4
24968,33.7
24969,23.2
24970,28.1
24971,30.0
24972,29.7
24973,30.9
24974,25.4
24975,24.9
24976,25.6
24977,28.1
24978,22.7
24979,26.7
24980,26.6
24981,11.4
24982,11.3
24983,4.7
24984,7.1
24985,8.2
24986,7.3
24987,8.3
24988,16.4
24989,22.5
24990,30.9
24991,29.8
24992,22.1
24993,24.3
24994,23.1
24995,23.3
24996,24.9
24997,22.9
24998,34.1
24999,33.2
25000,33.2
25001,34.2
25002,33.5
25003,33.4
25004,33.5
25005,33.8
25006,33.0
25007,32.6
25008,31.9
25009,32.5
25010,31.8
25011,21.1
25012,23.9
25013,33.5
25014,29.5
25015,33.0
25016,31.8
25017,29.7
25018,28.3
25019,32.0
25020,32.2
25021,32.6
25022,32.2
25023,32.1
25024,22.2
25025,8.8
25026,11.5
25027,11.5
25028,11.5
25029,11.6
25030,11.5
25031,11.5
25032,11.4
25033,11.5
25034,11.5
25035,11.5
25036,12.7
25037,30.8
25038,30.4
25039,28.4
25040,30.0
25041,30.9
25042,30.2
25043,29.9
25044,24.8
25045,33.4
25046,34.4
25047,23.2
25048,14.8
25049,14.7
25050,9.2
25051,30.7
25052,30.9
25053,28.6
25054,27.7
25055,28.0
25056,27.7
25057,26.6
25058,26.8
25059,26.8
25060,24.9
25061,14.8
25062,9.7
25063,26.5
25064,6.7
25065,12.2
25066,10.8
25067,25.1
25068,25.4
25069,6.8
25070,6.8
25071,6.8
25072,8.9
25073,24.9
25074,30.8
25075,30.1
25076,31.1
25077,30.7
25078,31.0
25079,20.2
25080,14.8
25081,14.5
25082,14.7
25083,17.4
25084,26.3
25085,26.2
25086,26.1
25087,22.4
25088,24.9
25089,25.0
25090,23.9
25091,30.6
25092,19.4
25093,7.1
25094,7.0
25095,7.3
25096,25.4
25097,23.5
25098,23.4
25099,23.3
25100,13.1
25101,13.1
25102,13.1
25103,26.3
25104,26.0
25105,25.8
25106,27.1
25107,26.7
25108,25.4
25109,15.0
25110,24.8
25111,24.9
25112,16.2
25113,12.3
25114,30.9
25115,23.2
25116,22.9
25117,23.4
25118,23.8
25119,24.2
25120,28.5
25121,28.8
25122,34.5
25123,33.7
25124,28.6
25125,19.4
25126,15.0
25127,8.5
25128,9.2
25129,8.9
25130,10.8
25131,13.2
25132,24.9
25133,24.4
25134,25.0
25135,25.4
25136,23.8
25137,13.1
25138,6.6
25139,6.6
25140,8.1
25141,10.8
25142,10.9
25143,6.0
25144,16.2
25145,24.5
25146,23.9
25147,16.8
25148,17.2
25149,28.0
25150,29.1
25151,32.4
25152,31.4
25153,32.8
25154,29.4
25155,31.3
25156,28.4
25157,24.2
25158,35.2
25159,34.8
25160,33.3
25161,21.1
25162,27.3
25163,18.4
25164,17.1
25165,16.9
25166,15.5
25167,30.5
25168,30.5
25169,29.8
25170,30.5
25171,32.8
25172,35.0
25173,35.2
25174,35.9
25175,35.1
25176,35.1
25177,28.6
25178,7.0
25179,6.9
25180,7.1
25181,7.8
25182,25.9
25183,13.4
25184,13.1
25185,20.9
25186,21.9
25187,25.1
25188,25.6
25189,26.7
25190,21.9
25191,28.8
25192,25.6
25193,16.0
25194,6.5
25195,6.7
25196,6.6
25197,6.5
25198,6.2
25199,6.3
25200,11.2
25201,16.1
25202,28.2
25203,22.2
25204,15.4
25205,6.0
25206,16.5
25207,13.4
25208,25.7
25209,22.1
25210,25.2
25211,26.7
25212,27.2
25213,20.9
25214,20.6
25215,25.1
25216,26.1
25217,27.0
25218,18.4
25219,20.3
25220,20.2
25221,10.7
25222,7.5
25223,7.8
25224,6.9
25225,18.4
25226,16.8
25227,30.9
25228,29.8
25229,28.8
25230,29.8
25231,25.8
25232,26.2
25233,26.3
25234,25.7
25235,25.7
25236,26.7
25237,22.6
25238,11.8
25239,11.8
25240,11.8
25241,27.9
25242,20.2
25243,28.6
25244,28.6
25245,28.6
25246,28.6
25247,14.6
25248,10.4
25249,18.7
25250,18.2
25251,30.3
25252,28.3
25253,29.4
25254,22.9
25255,25.4
25256,26.9
25257,26.8
25258,15.6
25259,13.6
25260,17.2
25261,25.5
25262,25.9
25263,28.3
25264,35.2
25265,34.8
25266,34.9
25267,35.0
25268,34.6
25269,34.4
25270,35.5
25271,32.6
25272,26.8
25273,13.1
25274,18.3
25275,17.0
25276,17.0
25277,20.2
25278,16.8
25279,26.9
25280,27.0
25281,27.5
25282,28.2
25283,28.2
25284,26.4
25285,25.6
25286,12.2
25287,26.2
25288,29.8
25289,22.5
25290,24.8
25291,23.0
25292,23.8
25293,22.2
25294,7.6
25295,7.3
25296,7.8
25297,7.6
25298,7.2
25299,7.5
25300,7.8
25301,13.9
25302,13.5
25303,13.7
25304,13.2
25305,13.0
25306,12.3
25307,12.0
25308,11.7
25309,23.7
25310,16.9
25311,26.6
25312,28.3
25313,28.4
25314,27.0
25315,27.1
25316,27.7
25317,31.1
25318,28.6
25319,29.0
25320,24.1
25321,11.2
25322,13.2
25323,13.1
25324,13.1
25325,13.2
25326,13.2
25327,13.2
25328,16.9
25329,16.5
25330,7.5
25331,28.1
25332,28.3
25333,22.2
25334,26.4
25335,26.6
25336,24.5
25337,21.1
25338,15.7
25339,6.9
25340,25.4
25341,25.6
25342,25.7
25343,11.1
25344,11.5
25345,10.8
25346,26.2
25347,28.1
25348,28.1
25349,17.7
25350,18.2
25351,16.7
25352,13.9
25353,16.6
25354,23.3
25355,23.0
25356,28.9
25357,26.8
25358,28.6
25359,19.4
25360,16.3
25361,17.1
25362,15.3
25363,29.5
25364,30.6
25365,27.1
25366,27.8
25367,27.5
25368,28.4
25369,27.7
25370,27.7
25371,27.6
25372,27.0
25373,28.3
25374,25.8
25375,27.9
25376,28.0
25377,27.1
25378,23.1
25379,8.9
25380,28.4
25381,28.9
25382,20.6
25383,18.0
25384,11.2
25385,21.6
25386,17.5
25387,26.9
25388,29.5
25389,29.2
25390,23.3
25391,14.0
25392,14.0
25393,14.2
25394,13.8
25395,13.7
25396,13.8
25397,13.9
25398,15.0
25399,14.7
25400,14.9
25401,14.8
25402,14.8
25403,14.8
25404,14.7
25405,25.2
25406,30.2
25407,28.3
25408,29.0
25409,29.9
25410,23.2
25411,29.8
25412,29.8
25413,29.8
25414,29.8
25415,14.5
25416,24.9
25417,21.8
25418,20.7
25419,24.7
25420,20.8
25421,20.2
25422,20.9
25423,20.8
25424,21.4
25425,21.6
25426,22.1
25427,23.4
25428,28.4
25429,26.4
25430,18.8
25431,18.5
25432,18.4
25433,20.2
25434,20.8
25435,17.7
25436,27.5
25437,25.2
25438,20.3
25439,33.6
25440,23.2
25441,21.9
25442,7.9
25443,16.0
25444,16.9
25445,25.6
25446,10.4
25447,9.3
25448,8.8
25449,10.0
25450,7.8
25451,8.7
25452,21.2
25453,21.4
25454,21.2
25455,24.5
25456,25.9
25457,28.2
25458,30.9
25459,22.3
25460,22.7
25461,5.9
25462,6.3
25463,6.2
25464,6.2
25465,6.6
25466,6.3
25467,6.9
25468,16.6
25469,16.4
25470,20.2
25471,31.1
25472,32.0
25473,29.3
25474,19.4
25475,17.2
25476,17.0
25477,21.1
25478,18.4
25479,30.6
25480,30.3
25481,29.5
25482,27.7
25483,20.5
25484,17.3
25485,17.4
25486,25.1
25487,17.4
25488,19.4
25489,25.1
25490,22.5
25491,29.0
25492,32.9
25493,31.8
25494,31.9
25495,32.6
25496,31.9
25497,31.6
25498,29.8
25499,31.8
25500,28.9
25501,31.1
25502,28.9
25503,29.7
25504,29.1
25505,26.4
25506,26.4
25507,26.4
25508,27.6
25509,27.0
25510,28.2
25511,27.1
25512,30.8
25513,33.5
25514,32.2
25515,32.5
25516,32.6
25517,27.4
25518,18.6
25519,15.7
25520,15.2
25521,14.8
25522,14.9
25523,14.9
25524,14.9
25525,14.9
25526,14.9
25527,14.8
25528,9.7
25529,22.5
25530,23.9
25531,22.4
25532,23.2
25533,22.6
25534,22.1
25535,8.8
25536,8.7
25537,9.6
25538,9.9
25539,8.6
25540,12.8
25541,24.7
25542,27.3
25543,27.5
25544,25.2
25545,24.2
25546,18.4
25547,7.5
25548,7.8
25549,8.2
25550,7.1
25551,17.1
25552,14.0
25553,28.0
25554,18.6
25555,26.9
25556,25.8
25557,29.3
25558,18.6
25559,18.5
25560,18.2
25561,13.9
25562,30.4
25563,30.2
25564,25.2
25565,27.7
25566,28.7
25567,23.9
25568,24.6
25569,28.3
25570,30.5
25571,32.6
25572,32.2
25573,30.2
25574,24.1
25575,25.4
25576,14.8
25577,32.3
25578,21.6
25579,32.5
25580,22.1
25581,24.1
25582,12.8
25583,22.1
25584,19.4
25585,29.2
25586,30.9
25587,30.9
25588,31.4
25589,31.2
25590,19.6
25591,21.3
25592,24.7
25593,25.2
25594,24.1
25595,21.5
25596,11.9
25597,12.3
25598,12.2
25599,12.4
25600,12.4
25601,12.7
25602,11.9
25603,11.2
25604,11.6
25605,11.8
25606,11.8
25607,8.5
25608,19.1
25609,30.6
25610,28.8
25611,22.9
25612,12.4
25613,15.6
25614,20.0
25615,23.2
25616,22.5
25617,23.6
25618,23.5
25619,24.5
25620,23.2
25621,22.8
25622,22.4
25623,24.4
25624,26.6
25625,18.4
25626,17.1
25627,15.9
25628,17.0
25629,12.8
25630,13.0
25631,15.3
25632,25.6
25633,28.4
25634,26.2
25635,22.9
25636,25.9
25637,27.2
25638,24.1
25639,7.4
25640,20.5
25641,21.9
25642,21.9
25643,21.1
25644,11.5
25645,13.0
25646,14.5
25647,15.2
25648,22.4
25649,21.1
25650,21.9
25651,21.9
25652,17.9
25653,9.3
25654,9.5
25655,8.9
25656,13.0
25657,16.4
25658,18.1
25659,17.8
25660,22.4
25661,26.3
25662,27.3
25663,22.1
25664,21.5
25665,21.7
25666,20.4
25667,17.9
25668,21.1
25669,19.1
25670,24.9
25671,8.4
25672,7.5
25673,7.2
25674,8.2
25675,8.1
25676,9.6
25677,9.6
25678,13.2
25679,11.5
25680,13.2
25681,28.8
25682,19.1
25683,18.8
25684,21.8
25685,18.9
25686,18.4
25687,18.1
25688,20.6
25689,26.0
25690,14.8
25691,16.2
25692,25.4
25693,29.2
25694,27.8
25695,17.2
25696,16.4
25697,9.0
25698,12.6
25699,12.9
25700,12.6
25701,13.3
25702,13.0
25703,12.9
25704,12.8
25705,12.8
25706,13.5
25707,22.4
25708,16.0
25709,29.1
25710,28.1
25711,28.3
25712,25.7
25713,18.3
25714,21.4
25715,21.3
25716,20.4
25717,20.5
25718,20.4
25719,17.1
25720,7.6
25721,9.4
25722,9.6
25723,6.6
25724,21.3
25725,22.4
25726,25.5
25727,28.2
25728,28.5
25729,14.8
25730,11.3
25731,11.9
25732,11.0
25733,10.2
25734,11.9
25735,14.9
25736,22.4
25737,29.8
25738,29.4
25739,29.4
25740,29.4
25741,28.4
25742,25.1
25743,27.7
25744,27.8
25745,27.4
25746,25.4
25747,19.1
25748,20.7
25749,21.2
25750,29.1
25751,27.8
25752,25.7
25753,27.2
25754,25.8
25755,19.5
25756,20.3
25757,24.4
25758,16.6
25759,17.1
25760,17.2
25761,17.1
25762,22.7
25763,29.5
25764,29.5
25765,29.4
25766,30.2
25767,25.7
25768,29.7
25769,30.7
25770,23.8
25771,16.8
25772,16.7
25773,15.7
25774,14.6
25775,19.7
25776,30.3
25777,29.4
25778,25.0
25779,24.9
25780,29.5
25781,25.2
25782,17.6
25783,15.6
25784,15.6
25785,15.4
25786,6.8
25787,21.4
25788,20.8
25789,20.7
25790,31.8
25791,24.4
25792,24.9
25793,23.1
25794,23.2
25795,22.9
25796,24.8
25797,20.8
25798,19.9
25799,19.9
25800,19.1
25801,17.1
25802,15.2
25803,9.6
25804,19.0
25805,7.3
25806,12.0
25807,11.5
25808,21.6
25809,12.4
25810,17.2
25811,13.0
25812,13.5
25813,22.7
25814,28.7
25815,16.8
25816,16.4
25817,10.9
25818,26.2
25819,26.2
25820,26.1
25821,25.6
25822,20.4
25823,29.8
25824,28.6
25825,30.6
25826,30.1
25827,27.1
25828,16.2
25829,13.5
25830,15.0
25831,15.1
25832,15.1
25833,15.0
25834,10.7
25835,14.7
25836,10.5
25837,12.3
25838,22.9
25839,21.4
25840,21.5
25841,21.0
25842,22.4
25843,21.0
25844,26.0
25845,16.9
25846,18.6
25847,12.2
25848,11.1
25849,10.5
25850,11.9
25851,18.2
25852,18.6
25853,32.7
25854,24.1
25855,19.9
25856,19.4
25857,19.6
25858,14.0
25859,29.6
25860,29.4
25861,29.4
25862,26.7
25863,26.9
25864,26.8
25865,25.5
25866,20.8
25867,14.6
25868,26.8
25869,28.3
25870,28.1
25871,24.1
25872,21.1
25873,20.7
25874,13.7
25875,27.7
25876,25.8
25877,22.0
25878,25.6
25879,25.4
25880,25.6
25881,24.3
25882,11.4
25883,20.5
25884,20.6
25885,10.4
25886,12.2
25887,10.1
25888,10.1
25889,9.8
25890,10.0
25891,10.9
25892,23.3
25893,22.3
25894,21.4
25895,20.6
25896,23.6
25897,19.9
25898,12.3
25899,15.0
25900,20.6
25901,18.5
25902,17.9
